review,rating,date
All I kno is I needed insurance and I… All I kno is I needed insurance and I reached out then Vikki gave me a call and within minutes I was fully covered. She explained briefly but thoroughly all the things I didn’t understand and got me back riding clean. I believe every company should have an agent as talented as Vikki. 👍🏾,5,"December 03, 2021"
Easy Peasy! Automated process is Easy Peasy!,5,"December 03, 2021"
I spoke to Austin he went over everything and explained step by step.  Very Professional and very kind.             Ester Holguin,5,"December 02, 2021"
At this point there isn't much to… At this point there isn't much to review but all seems well,5,"December 02, 2021"
Hopefully Better than my last insurer Looking like a strong insurer for both my car and my home. I welcome this new relationship and am looking forward to many years to come.,4,"December 02, 2021"
easy fast to do ,5,"December 02, 2021"
Just registered online no repeating myself took my timeeasy as 123 will know more about them in a few Mos. Watch for the review!!!,4,"December 01, 2021"
The prices are great. ,5,"December 01, 2021"
We’re brand new customers. More coverage for less money over the previous policy so we’re starting off on the right foot.,5,"December 01, 2021"
It was great and easy he was very… It was great and easy he was very helpful,4,"December 01, 2021"
The sign up experience was very easy. The man was very polite and patient. The savings was nice.,5,"December 01, 2021"
Helpful explain cov and their goals stay up company.,4,"December 01, 2021"
Home & Auto Bundle I really like the Customer Service Mr. Faer was very helpful and knowledgeable   He Made this a easy decision with answering  all My Concerns.And I'm  Looking  Forward to being a Part of the Branch Family Member !!!Thank You Branch Insurance  Company for keeping this Simple !!!       Sincerely Mr & Mrs James Sheldon,5,"December 01, 2021"
Brittany SAVED ME!!Called to add a brand new car to my policy (and also change the coverage on an existing car) and even though she couldn't immediately add the new car she called back not even 15 minutes later saying it was done and that I was all set:) Brittany is a gem and deserves a raise!,5,"December 01, 2021"
Thanks To All. ,5,"December 01, 2021"
40% Homeowners discount on Liberty Mutual Finally someone that promises an easy online policy experience with a great price and delivered. I was able to compare the coverage and deductibles and close on my policy with 40% savings vs Liberty Mutual. Great Job Branch.,5,"December 01, 2021"
It was a great call he was very pleasant and very informative that and he helped me a lot I appreciate it very much thank you Brenda Spencer The business with this gentleman Nathan was very good he was a gentleman and he helped me in all the ways that I need it done I appreciate it very much thank you very much and I will be referring to other people thank you,5,"December 01, 2021"
I spoke to Katie and she IS SO honest… I spoke to Katie and she IS SO honest and very informative 🤗SHE opened MY 👀's !! I have been OVER paying for MY 🚗 Ins FOR yrs by paying for coverage that I didn't NEED !! I NOW have the 🚗 coverage I need at LESS than I was paying w/a LESS deductible AND renters ins TOO at a cheaper price than I pd for JUST my 🚗 INS with Geico 🤔.. WISH I would've switched back in Aug when I 1st spoke to her !!!!! TKS SO MUCH Katie 😁,5,"December 01, 2021"
This was so easy and seem less I would… This was so easy and seem less I would recommend them to anyone. Thanks for the pleasant surprise,5,"December 01, 2021"
Laura was the best  she worked with me and answered every question I had and me being a first time car owner  I MUST say I had A LOT of questions. She’s amazing. So thankful for her and her help,5,"December 01, 2021"
Fast easy and friendly The process of getting auto insurance couldn’t have been faster or easier…and I’m saving a few hundred dollars a month!,5,"November 30, 2021"
Awesome experience! Anthony worked diligently to find us a great rate. Would and will refer him to anyone looking for insurance.,5,"November 30, 2021"
Branch Insurance Representative Jared was very professional and provided information in a way that was clear and concise. Jared was very friendly.,5,"November 30, 2021"
Makayla was quick to get me some… Makayla was quick to get me some insurance on my car and was patient with me well I decided what plan I wanted and eventually I want to add my house and bundle with my car insurance thank you Makayla.,5,"November 30, 2021"
Excellent Service It was a hassle free smooth experience. I never ha such an experience. Thank you.,5,"November 30, 2021"
Very friendly and very helpful. I felt zero pressure.,5,"November 30, 2021"
explanation of the reason why this… explanation of the reason why this insurance is soooo much cheaper is what got me to immediately switch!!!,5,"November 30, 2021"
Great service! They make it very easy in every way with a good attitude.,5,"November 29, 2021"
Extremely professional and polite Very helpful with the information given and touched on everything I had been searching for,5,"November 29, 2021"
My agent was very helpful answered all… My agent was very helpful answered all of my questions!!!!! Agent was Patient kind and understanding !!!!!!!! I give her Five stars out of five!!!!!!,5,"November 29, 2021"
Easy quote. I signed up the same day and the agent applied all the discounts that I qualified for by going through just a few questions. Everything was done in under 10 mins.,5,"November 29, 2021"
So for So good ,5,"November 29, 2021"
There was no pressure but accurate… There was no pressure but accurate information was given.Answered all questions asked with positive comments.The sales rep was knowledgeable,5,"November 29, 2021"
Truly grateful for their low rates I'm… Truly grateful for their low rates I'm one happy momma,5,"November 29, 2021"
Robert was very helpful and I’m very… Robert was very helpful and I’m very happy with my service:),5,"November 28, 2021"
